#             ra            dec     g_final[0]     g_final[1]        w_final       Sc_final       rg_final        z_final           mask
       6.9705357     -55.919777     0.25921762     0.69974179     0.45403283       3.55e-10       4.525864           1.02             10
       6.9704765     -55.919003      0.4504178     0.07777032     0.68051262       3.55e-10      4.5524836           1.02             10
       6.9708982     -55.919442    -0.73024917    -0.44037621     0.64646347       3.55e-10      4.6277767           1.02             10
        6.970835     -55.919077     0.22555065     0.23150075     0.81794303       3.55e-10       4.718039           1.02             10
       6.9710315     -55.919263     0.88539078    -0.16337684      1.7761174       3.55e-10       4.630806           1.02             10
       6.9711152     -55.919578     0.32667721    -0.30874339      1.7761174  3.8012872e-10      4.5477644          1.239             10
       6.9710523     -55.918822     -1.1073093    -0.63642062     0.46691954       3.55e-10      4.5255644           1.02             10
       6.9711415     -55.919303     0.26700864      0.2754546      1.4293099       3.55e-10      4.5271499           1.02             10
        6.970616      -55.91726    -0.21153932    -0.10732462     0.54508562       3.55e-10      4.5353405           1.02             10
       6.9706508     -55.917135   0.0097803905    -0.40715681      1.7761174       3.55e-10      4.5235633           1.02             10
       6.9707758     -55.917293     0.12844618     0.47134933     0.79362108       3.55e-10      4.6203693           1.02             10
        6.971129     -55.918213     0.96258411   -0.086011893     0.76050153       3.55e-10      4.5360823           1.02             10
       6.9707993     -55.917055    -0.17749129    -0.19758206     0.99731815       3.55e-10      4.6011258           1.02             10
       6.9707375     -55.917097   -0.039462243    0.021231775       1.317608       3.55e-10      4.7702584           1.02             10
       6.9707998     -55.916243   -0.023916921   -0.051870616      1.7761174   3.185676e-10      4.6375017          0.815             10
       6.9708628     -55.916563    -0.23869534    -0.10912239      1.3242631       3.55e-10      4.5628059           1.02             10
       6.9709678      -55.91652    -0.36410669    -0.50929332     0.44882739       3.55e-10      4.5574465           1.02             10
       6.9706067     -55.914535    -0.16553149   -0.096058291      1.4447952       3.55e-10      4.7810591           1.02             10
       6.9706515     -55.914523   -0.053395406    -0.59882125      1.0865461       3.55e-10      4.6737436           1.02             10
       6.9705952     -55.925103     0.12103728    -0.25109914      1.7761174  3.7395863e-10      4.5824621          1.176             10
       6.9704705     -55.923885    -0.27202832     0.33445047      1.7761174   3.691091e-10      4.5899312          1.133             10
        6.970591     -55.924378     0.65503147    -0.29161403      1.7761174       3.55e-10      4.8219035           1.02             10
       6.9708825     -55.925305   -0.024095137    -0.44700314      1.7761174  3.6632828e-10       4.593987          1.108             10
        6.970689     -55.924352     0.52332419   0.0094727472      1.7761174  3.8450952e-10      4.5678972          1.288             10
       6.9710333     -55.924712     0.12345124    -0.15062419     0.74298843       3.55e-10      4.6081846           1.02             10
       6.9710013     -55.923145     0.16545511     0.12354936      1.7761174       3.55e-10      4.6167142           1.02             10
       6.9705585      -55.92106      0.1341053    -0.39948611     0.82776293       3.55e-10      4.5353698           1.02             10
       6.9709757     -55.922548    -0.13338935     0.48442698     0.64941333       3.55e-10      4.7324333           1.02             10
       6.9707907     -55.921058    -0.17957691     0.57504254     0.46830558       3.55e-10      4.6366262           1.02             10
        6.970584     -55.919907    -0.29002845    -0.22115964      1.7761174  3.7545946e-10      4.6864952          1.191             10
        6.970808     -55.920688   -0.098617019     0.30690234      1.7761174       3.55e-10      4.5414669           1.02             10
       6.9710893     -55.920707 -0.00097421293    -0.13207343     0.79326947       3.55e-10      4.5844902           1.02             10
       6.9705762     -55.930883    -0.28109034    -0.30363118      1.6158589       3.55e-10      4.5654941           1.02             10
       6.9707147     -55.930382    0.078231019     0.12313005      1.7761174  3.2447177e-10      4.6727985          0.842             10
        6.971063     -55.930937    0.031631157    0.058676122      0.7037465       3.55e-10      4.6791905           1.02             10
       6.9705532     -55.929452   -0.031943759    -0.11717377      1.7761174  3.4237808e-10      4.7046753          0.939             10
       6.9708655     -55.929443  -0.0059680475     0.59948765     0.64282048       3.55e-10      4.6459178           1.02             10
       6.9706513     -55.928025     0.21612109    -0.15604719     0.88182534       3.55e-10      4.5559315           1.02             10
       6.9711243     -55.928705     0.19577038     0.31039412     0.99145164       3.55e-10      4.5487993           1.02             10
       6.9706833     -55.926958   -0.032552535     0.10822345      1.6263061       3.55e-10      4.7191083           1.02             10
       6.9707827      -55.92706   -0.053564376    0.036382884     0.75789671       3.55e-10      4.5976458           1.02             10
       6.9710702     -55.927365    -0.11563873    -0.55905218      1.3018881       3.55e-10      4.5395967           1.02             10
       6.9706648     -55.925908    -0.37031764    -0.84805844      1.0199985       3.55e-10      4.5326612           1.02             10
       6.9710523     -55.926948     0.34713508   -0.046659109      1.1333118       3.55e-10       4.544274           1.02             10
        6.970532     -55.937167    -0.26715466     0.36102628     0.44463801       3.55e-10      4.5608549           1.02             10
       6.9706137     -55.937135   -0.046671741   -0.014748119      1.6330802       3.55e-10      4.7521818           1.02             10
        6.970512     -55.936807    -0.26626504    -0.34189874      1.7761174       3.55e-10      4.5582932           1.02             10
        6.970668     -55.936117    -0.17253323    -0.77884366      1.3060823       3.55e-10      4.5479871           1.02             10
       6.9708765      -55.93646   -0.036063379   -0.038893156      1.4847733       3.55e-10       4.566631           1.02             10
       6.9711167     -55.937032    -0.21753476      0.1609941      1.0430663       3.55e-10      4.5978452           1.02             10
       6.9708968     -55.935562    -0.11004401     0.18593016     0.48889864       3.55e-10      4.5663808           1.02             10
       6.9709157     -55.935927    -0.15937695    -0.66866954      1.2003387       3.55e-10      4.5582425           1.02             10
       6.9710117     -55.936145     0.49000224     0.53438316      1.7761174  2.9915145e-10      4.7055875          0.736             10
        6.971079     -55.936405    -0.39226333   -0.088453745      1.7761174  2.6682724e-10      4.6822732          0.635             10
        6.970672     -55.934375     0.15828159    -0.66364577      1.7761174  3.8439684e-10      4.6505277          1.286             10
       6.9705958     -55.933887    -0.12030852      0.1168873      1.2887424       3.55e-10      4.5786178           1.02             10
